calcPhase t x y theta P11 P12 P13 P22 P23 P33 U1 U2 y1 y2
3 4.850000 200.246139 -37.669450 0.210098 3.987256 0.083455 0.004171 2.060832 -0.013606 0.000863 0.000000 0.000000 0.000000 0.000000 
1 4.900000 201.714117 -37.356412 0.230200 4.532230 0.222141 0.003875 2.052990 -0.012345 0.001047 1.500983 0.020102 0.000000 0.000000 
2 4.900000 201.714117 -37.356412 0.230200 4.532230 0.222141 0.003875 2.052990 -0.012345 0.001047 0.000000 0.000000 80.000000 20.000000 
3 4.900000 201.702744 -37.368349 0.229641 4.025873 0.123603 0.006682 2.005333 -0.013622 0.000915 0.000000 0.000000 0.000000 0.000000 
1 4.950000 202.981626 -37.069392 0.253094 4.563160 0.276272 0.006381 2.008401 -0.012459 0.001099 1.313360 0.023453 0.000000 0.000000 
2 4.950000 202.981626 -37.069392 0.253094 4.563160 0.276272 0.006381 2.008401 -0.012459 0.001099 0.000000 0.000000 80.000000 15.000000 
3 4.950000 202.853129 -37.029904 0.258633 4.060329 0.167120 0.008654 1.960992 -0.013710 0.000960 0.000000 0.000000 0.000000 0.000000 
1 5.000000 204.304190 -36.646014 0.278735 4.587416 0.337541 0.008258 1.967164 -0.012325 0.001144 1.500983 0.020102 0.000000 0.000000 
2 5.000000 204.304190 -36.646014 0.278735 4.587416 0.337541 0.008258 1.967164 -0.012325 0.001144 0.000000 0.000000 80.000000 15.000000 
3 5.000000 204.077344 -36.684768 0.280766 4.084187 0.218947 0.010092 1.918673 -0.013574 0.001000 0.000000 0.000000 0.000000 0.000000 
1 5.050000 205.339277 -36.320847 0.304219 4.602366 0.401575 0.009699 1.938072 -0.012321 0.001184 1.313360 0.023453 0.000000 0.000000 
2 5.050000 205.339277 -36.320847 0.304219 4.602366 0.401575 0.009699 1.938072 -0.012321 0.001184 0.000000 0.000000 80.000000 15.000000 
3 5.050000 205.036991 -36.426105 0.302508 4.097659 0.273463 0.011174 1.887981 -0.013544 0.001035 0.000000 0.000000 0.000000 0.000000 
1 5.100000 206.469818 -35.978938 0.329312 4.604438 0.472014 0.010672 1.912022 -0.012075 0.001219 1.500983 0.026803 0.000000 0.000000 
2 5.100000 206.469818 -35.978938 0.329312 4.604438 0.472014 0.010672 1.912022 -0.012075 0.001219 0.000000 0.000000 80.000000 15.000000 
3 5.100000 206.073548 -36.151738 0.323837 4.098163 0.334828 0.011866 1.859069 -0.013297 0.001065 0.000000 0.000000 0.000000 0.000000 
1 5.150000 207.318641 -35.733818 0.347290 4.598647 0.539756 0.011390 1.894783 -0.011982 0.001249 1.313360 0.023453 0.000000 0.000000 
2 5.150000 207.318641 -35.733818 0.347290 4.598647 0.539756 0.011390 1.894783 -0.011982 0.001249 0.000000 0.000000 80.000000 10.000000 
3 5.150000 206.832328 -35.866683 0.348963 4.091318 0.393784 0.012353 1.838887 -0.013181 0.001090 0.000000 0.000000 0.000000 0.000000 
1 5.200000 208.242843 -35.353462 0.375766 4.578034 0.614707 0.011752 1.882025 -0.011658 0.001275 1.500983 0.026803 0.000000 0.000000 
2 5.200000 208.242843 -35.353462 0.375766 4.578034 0.614707 0.011752 1.882025 -0.011658 0.001275 0.000000 0.000000 80.000000 10.000000 
3 5.200000 207.679863 -35.558569 0.372883 4.070594 0.460033 0.012523 1.821951 -0.012865 0.001113 0.000000 0.000000 0.000000 0.000000 
1 5.250000 209.077700 -35.011759 0.399686 4.546664 0.691086 0.011873 1.875994 -0.011327 0.001297 1.500983 0.026803 0.000000 0.000000 
2 5.250000 209.077700 -35.011759 0.399686 4.546664 0.691086 0.011873 1.875994 -0.011327 0.001297 0.000000 0.000000 80.000000 5.000000 
3 5.250000 208.418512 -35.202170 0.403079 4.040399 0.527741 0.012491 1.811101 -0.012544 0.001132 0.000000 0.000000 0.000000 0.000000 
1 5.300000 209.799203 -34.613406 0.429882 4.502665 0.770567 0.011783 1.879338 -0.011000 0.001316 1.500983 0.026803 0.000000 0.000000 
1 5.350000 211.163618 -33.987850 0.456686 4.953094 1.021238 0.010912 1.964449 -0.009228 0.001500 1.500983 0.026803 0.000000 0.000000 
1 5.400000 212.510779 -33.325952 0.483489 5.391540 1.278607 0.009866 2.067441 -0.007234 0.001684 1.500983 0.026803 0.000000 0.000000 
1 5.450000 213.839717 -32.628189 0.510292 5.817946 1.541483 0.008631 2.189227 -0.005028 0.001869 1.500983 0.026803 0.000000 0.000000 
1 5.500000 214.985758 -31.986701 0.533745 6.235499 1.806269 0.007382 2.329805 -0.002915 0.002053 1.313360 0.023453 0.000000 0.000000 
1 5.550000 216.277966 -31.223059 0.560548 6.639516 2.076081 0.005744 2.489030 -0.000306 0.002237 1.500983 0.026803 0.000000 0.000000 
1 5.600000 217.549244 -30.425060 0.587352 7.031879 2.347725 0.003883 2.669199 0.002489 0.002421 1.500983 0.026803 0.000000 0.000000 
1 5.650000 218.798679 -29.593278 0.614155 7.412903 2.619894 0.001789 2.870833 0.005459 0.002606 1.500983 0.026803 0.000000 0.000000 
1 5.700000 219.872037 -28.836430 0.637608 7.784761 2.891741 -0.000248 3.090007 0.008209 0.002790 1.313360 0.023453 0.000000 0.000000 
1 5.750000 221.078110 -27.942933 0.664411 8.145743 3.161289 -0.002830 3.332982 0.011506 0.002974 1.500983 0.026803 0.000000 0.000000 
1 5.800000 222.259804 -27.017433 0.691214 8.496887 3.427512 -0.005676 3.598379 0.014945 0.003158 1.500983 0.026803 0.000000 0.000000 
1 5.850000 223.271712 -26.180201 0.714667 8.838637 3.692342 -0.008394 3.879312 0.018078 0.003343 1.313360 0.023453 0.000000 0.000000 
1 5.900000 224.830563 -24.827622 0.724718 9.191744 3.934352 -0.012967 4.197091 0.023243 0.003527 2.063852 0.010051 0.000000 0.000000 
1 5.950000 226.797152 -23.086304 0.731419 9.568137 4.143352 -0.019155 4.559221 0.030138 0.003711 2.626721 0.006701 0.000000 0.000000 
1 6.000000 228.612394 -21.457166 0.734770 9.958814 4.335849 -0.025223 4.940162 0.036854 0.003895 2.439098 0.003350 0.000000 0.000000 
2 6.000000 228.612394 -21.457166 0.734770 9.958814 4.335849 -0.025223 4.940162 0.036854 0.003895 0.000000 0.000000 80.000000 25.000000 
3 6.000000 229.831565 -20.643251 0.733633 7.310999 3.280115 0.011853 3.892196 0.021158 0.001895 0.000000 0.000000 0.000000 0.000000 
1 6.050000 232.061266 -18.633218 0.733633 7.589770 3.542883 0.008044 4.255015 0.025382 0.002079 3.001966 0.000000 0.000000 0.000000 
2 6.050000 232.061266 -18.633218 0.733633 7.589770 3.542883 0.008044 4.255015 0.025382 0.002079 0.000000 0.000000 80.000000 25.000000 
3 6.050000 232.255696 -18.431167 0.736481 6.158363 2.739215 0.017314 3.501210 0.017205 0.001427 0.000000 0.000000 0.000000 0.000000 
1 6.100000 234.340664 -16.540814 0.739832 6.412999 3.024639 0.014606 3.841517 0.020172 0.001611 2.814343 0.003350 0.000000 0.000000 
2 6.100000 234.340664 -16.540814 0.739832 6.412999 3.024639 0.014606 3.841517 0.020172 0.001611 0.000000 0.000000 80.000000 25.000000 
3 6.100000 234.067470 -16.703310 0.741453 5.415022 2.390357 0.018791 3.241678 0.014431 0.001235 0.000000 0.000000 0.000000 0.000000 
1 6.150000 236.004644 -14.929327 0.741453 5.666503 2.684704 0.016600 3.565772 0.016824 0.001419 2.626721 0.000000 0.000000 0.000000 
2 6.150000 236.004644 -14.929327 0.741453 5.666503 2.684704 0.016600 3.565772 0.016824 0.001419 0.000000 0.000000 80.000000 25.000000 
3 6.150000 235.450840 -15.319688 0.742817 4.895536 2.156146 0.019137 3.058856 0.012360 0.001145 0.000000 0.000000 0.000000 0.000000 
1 6.200000 237.661988 -13.289263 0.742817 5.136024 2.456082 0.016812 3.383447 0.014892 0.001329 3.001966 0.000000 0.000000 0.000000 
2 6.200000 237.661988 -13.289263 0.742817 5.136024 2.456082 0.016812 3.383447 0.014892 0.001329 0.000000 0.000000 80.000000 25.000000 
3 6.200000 236.867189 -13.888410 0.744108 4.501031 1.998163 0.018737 2.934086 0.011151 0.001102 0.000000 0.000000 0.000000 0.000000 
1 6.250000 238.937681 -11.982211 0.740757 4.748500 2.299308 0.016644 3.248304 0.013440 0.001287 2.814343 -0.003350 0.000000 0.000000 
2 6.250000 238.937681 -11.982211 0.740757 4.748500 2.299308 0.016644 3.248304 0.013440 0.001287 0.000000 0.000000 80.000000 25.000000 
3 6.250000 237.975501 -12.727663 0.742643 4.202240 1.888954 0.018281 2.838609 0.010199 0.001085 0.000000 0.000000 0.000000 0.000000 
1 6.300000 240.048783 -10.824499 0.745993 4.448011 2.190985 0.016209 3.151567 0.012441 0.001269 2.814343 0.003350 0.000000 0.000000 
1 6.350000 242.253470 -8.787060 0.745993 4.698879 2.483682 0.013624 3.478754 0.015239 0.001453 3.001966 0.000000 0.000000 0.000000 
1 6.400000 244.182570 -7.004300 0.745993 4.966572 2.765809 0.011033 3.809118 0.018042 0.001637 2.626721 0.000000 0.000000 0.000000 
1 6.450000 246.249464 -5.094201 0.749344 5.240008 3.035643 0.007894 4.158514 0.021416 0.001822 2.814343 0.003350 0.000000 0.000000 
1 6.500000 247.485754 -3.943993 0.766096 5.524077 3.306272 0.005762 4.491087 0.023633 0.002006 1.688606 0.016752 0.000000 0.000000 
1 6.550000 248.432191 -3.033405 0.789549 5.801584 3.576728 0.003891 4.827820 0.025488 0.002190 1.313360 0.023453 0.000000 0.000000 
1 6.600000 249.224897 -2.234091 0.809651 6.071595 3.846154 0.002106 5.171637 0.027189 0.002374 1.125737 0.020102 0.000000 0.000000 
1 6.650000 250.389615 -1.011462 0.826403 6.335266 4.099357 -0.000843 5.549529 0.029905 0.002559 1.688606 0.016752 0.000000 0.000000 
1 6.700000 251.915047 0.644495 0.833104 6.606562 4.329391 -0.005106 5.962397 0.033780 0.002743 2.251475 0.006701 0.000000 0.000000 
1 6.750000 253.555541 2.449483 0.836454 6.893500 4.539172 -0.010072 6.398502 0.038263 0.002927 2.439098 0.003350 0.000000 0.000000 
1 6.800000 255.315703 4.399223 0.843155 7.199883 4.723472 -0.015814 6.863337 0.043377 0.003111 2.626721 0.006701 0.000000 0.000000 
2 6.800000 255.315703 4.399223 0.843155 7.199883 4.723472 -0.015814 6.863337 0.043377 0.003111 0.000000 0.000000 80.000000 -25.000000 
3 6.800000 256.443011 5.927627 0.864730 5.484539 3.425553 -0.008318 4.909845 0.010934 0.001583 0.000000 0.000000 0.000000 0.000000 
1 6.850000 258.269085 8.069118 0.868080 5.768919 3.665722 -0.011718 5.291321 0.013813 0.001767 2.814343 0.003350 0.000000 0.000000 
2 6.850000 258.269085 8.069118 0.868080 5.768919 3.665722 -0.011718 5.291321 0.013813 0.001767 0.000000 0.000000 80.000000 -25.000000 
3 6.850000 258.549929 8.415260 0.871735 4.633982 2.787493 -0.007184 4.218524 0.002742 0.001209 0.000000 0.000000 0.000000 0.000000 
1 6.900000 260.481692 10.713105 0.871735 4.912647 3.046559 -0.009961 4.572173 0.005077 0.001393 3.001966 -0.000000 0.000000 0.000000 
2 6.900000 260.481692 10.713105 0.871735 4.912647 3.046559 -0.009961 4.572173 0.005077 0.001393 0.000000 0.000000 80.000000 -25.000000 
3 6.900000 260.287906 10.536195 0.871621 4.074964 2.390811 -0.006509 3.813526 -0.001104 0.001057 0.000000 0.000000 0.000000 0.000000 
1 6.950000 261.978428 12.546616 0.871621 4.344739 2.663055 -0.008634 4.151295 0.000683 0.001241 2.626721 0.000000 0.000000 0.000000 
2 6.950000 261.978428 12.546616 0.871621 4.344739 2.663055 -0.008634 4.151295 0.000683 0.001241 0.000000 0.000000 80.000000 -25.000000 
3 6.950000 261.532008 12.101496 0.870213 3.681253 2.133864 -0.005839 3.553731 -0.003567 0.000990 0.000000 0.000000 0.000000 0.000000 
1 7.000000 263.467266 14.396398 0.870213 3.953403 2.411111 -0.008112 3.881313 -0.001651 0.001175 3.001966 0.000000 0.000000 0.000000 
2 7.000000 263.467266 14.396398 0.870213 3.953403 2.411111 -0.008112 3.881313 -0.001651 0.001175 0.000000 0.000000 80.000000 -25.000000 
3 7.000000 262.804358 13.721632 0.867925 3.398227 1.962060 -0.005674 3.376047 -0.005008 0.000964 0.000000 0.000000 0.000000 0.000000 
1 7.050000 264.623581 15.868945 0.871275 3.666661 2.243459 -0.007749 3.699345 -0.003262 0.001148 2.814343 0.003350 0.000000 0.000000 
2 7.050000 264.623581 15.868945 0.871275 3.666661 2.243459 -0.007749 3.699345 -0.003262 0.001148 0.000000 0.000000 80.000000 -25.000000 
3 7.050000 263.820518 15.027571 0.867921 3.184240 1.846415 -0.005566 3.252610 -0.006111 0.000958 0.000000 0.000000 0.000000 0.000000 
1 7.100000 265.639750 17.174877 0.864570 3.455821 2.130879 -0.007618 3.567945 -0.004361 0.001143 2.814343 -0.003350 0.000000 0.000000 
1 7.150000 267.466167 19.316076 0.867921 3.735246 2.406901 -0.010071 3.892231 -0.002283 0.001327 2.814343 0.003350 0.000000 0.000000 
1 7.200000 269.164116 21.320228 0.867921 4.022384 2.674841 -0.012731 4.224677 -0.000030 0.001511 2.626721 0.000000 0.000000 0.000000 
1 7.250000 271.104631 23.610688 0.867921 4.330069 2.928469 -0.016192 4.566624 0.002902 0.001695 3.001966 -0.000000 0.000000 0.000000 
1 7.300000 272.923863 25.757994 0.871271 4.647195 3.170921 -0.019842 4.920990 0.005974 0.001880 2.814343 0.003350 0.000000 0.000000 
1 7.350000 274.615088 27.767824 0.871271 4.974077 3.403623 -0.023620 5.284855 0.009153 0.002064 2.626721 0.000000 0.000000 0.000000 
1 7.400000 276.547918 30.064773 0.871271 5.333003 3.612440 -0.028360 5.666229 0.013142 0.002248 3.001966 -0.000000 0.000000 0.000000 
1 7.450000 278.359945 32.218162 0.874622 5.703596 3.808433 -0.033215 6.061176 0.017199 0.002432 2.814343 0.003350 0.000000 0.000000 
1 7.500000 280.285068 34.521573 0.874622 6.107139 3.978407 -0.038817 6.476599 0.021882 0.002617 3.001966 -0.000000 0.000000 0.000000 
1 7.550000 282.089871 36.681022 0.877972 6.523246 4.135030 -0.044483 6.905812 0.026585 0.002801 2.814343 0.003350 0.000000 0.000000 
1 7.600000 283.887428 38.846504 0.874622 6.966050 4.270740 -0.050531 7.351084 0.031640 0.002985 2.814343 -0.003350 0.000000 0.000000 
1 7.650000 285.692231 41.005953 0.877972 7.434619 4.383740 -0.056995 7.816570 0.037006 0.003169 2.814343 0.003350 0.000000 0.000000 
2 7.650000 285.692231 41.005953 0.877972 7.434619 4.383740 -0.056995 7.816570 0.037006 0.003169 0.000000 0.000000 80.000000 15.000000 
3 7.650000 286.436353 40.869958 0.853710 5.125605 3.317874 -0.017863 5.820513 0.018524 0.001618 0.000000 0.000000 0.000000 0.000000 
1 7.700000 288.285915 42.991196 0.850360 5.459884 3.525646 -0.021286 6.221212 0.021528 0.001802 2.814343 -0.003350 0.000000 0.000000 
2 7.700000 288.285915 42.991196 0.850360 5.459884 3.525646 -0.021286 6.221212 0.021528 0.001802 0.000000 0.000000 80.000000 15.000000 
3 7.700000 288.100340 42.507043 0.843955 4.279135 2.715040 -0.007768 4.934582 0.013353 0.001230 0.000000 0.000000 0.000000 0.000000 
1 7.750000 289.721151 44.329725 0.854007 4.561251 2.960604 -0.010030 5.308959 0.015324 0.001415 2.439098 0.010051 0.000000 0.000000 
2 7.750000 289.721151 44.329725 0.854007 4.561251 2.960604 -0.010030 5.308959 0.015324 0.001415 0.000000 0.000000 80.000000 15.000000 
3 7.750000 289.305952 43.637443 0.848936 3.772337 2.333427 -0.002669 4.362952 0.010128 0.001073 0.000000 0.000000 0.000000 0.000000 
1 7.800000 290.421752 44.904873 0.865688 4.023689 2.601162 -0.004049 4.721505 0.011302 0.001257 1.688606 0.016752 0.000000 0.000000 
1 7.850000 291.516165 46.190816 0.882440 4.269574 2.863803 -0.005689 5.091826 0.012651 0.001442 1.688606 0.016752 0.000000 0.000000 
1 7.900000 292.588884 47.494912 0.899192 4.510853 3.120557 -0.007594 5.474093 0.014165 0.001626 1.688606 0.016752 0.000000 0.000000 
1 7.950000 294.106594 49.404297 0.902543 4.767725 3.358271 -0.010707 5.876598 0.016622 0.001810 2.439098 0.003350 0.000000 0.000000 
1 8.000000 295.385390 51.024225 0.919295 5.020202 3.592485 -0.013677 6.286390 0.018887 0.001994 2.063852 0.016752 0.000000 0.000000 
1 8.050000 296.295558 52.217768 0.939397 5.257595 3.830653 -0.016093 6.697912 0.020654 0.002179 1.500983 0.020102 0.000000 0.000000 
1 8.100000 297.292300 53.580815 0.956149 5.498295 4.055785 -0.019099 7.125864 0.022776 0.002363 1.688606 0.016752 0.000000 0.000000 
1 8.150000 298.807052 55.726785 0.962850 5.780146 4.241283 -0.024193 7.588826 0.026321 0.002547 2.626721 0.006701 0.000000 0.000000 
1 8.200000 300.307390 57.882857 0.969551 6.081794 4.409658 -0.029710 8.065589 0.030105 0.002731 2.626721 0.006701 0.000000 0.000000 
1 8.250000 301.368716 59.430054 0.989653 6.355835 4.592566 -0.033993 8.534176 0.032918 0.002916 1.876229 0.020102 0.000000 0.000000 
1 8.300000 302.398728 60.998274 1.003055 6.637753 4.763507 -0.038605 9.014303 0.035860 0.003100 1.876229 0.013402 0.000000 0.000000 
1 8.350000 303.710302 63.054720 1.013106 6.972653 4.890640 -0.045020 9.528024 0.039861 0.003284 2.439098 0.010051 0.000000 0.000000 
1 8.400000 305.001140 65.124245 1.016456 7.333606 5.000033 -0.051831 10.053506 0.044077 0.003468 2.439098 0.003350 0.000000 0.000000 
1 8.450000 305.988754 66.719505 1.036559 7.659850 5.127207 -0.057431 10.568893 0.047391 0.003653 1.876229 0.020102 0.000000 0.000000 
1 8.500000 306.753031 68.011337 1.056661 7.955950 5.266774 -0.062205 11.078916 0.050087 0.003837 1.500983 0.020102 0.000000 0.000000 
1 8.550000 307.398918 69.154904 1.080114 8.233521 5.407660 -0.066649 11.591889 0.052462 0.004021 1.313360 0.023453 0.000000 0.000000 
1 8.600000 308.194636 70.644274 1.096866 8.563231 5.507458 -0.072691 12.132597 0.055560 0.004205 1.688606 0.016752 0.000000 0.000000 
1 8.650000 309.307808 72.814538 1.100217 9.017947 5.529678 -0.081833 12.719657 0.060211 0.004390 2.439098 0.003350 0.000000 0.000000 
1 8.700000 310.498770 75.155749 1.106918 9.542315 5.511146 -0.092145 13.329389 0.065370 0.004574 2.626721 0.006701 0.000000 0.000000 
1 8.750000 311.590072 77.337092 1.110268 10.080946 5.487636 -0.102138 13.940171 0.070328 0.004758 2.439098 0.003350 0.000000 0.000000 
1 8.800000 312.840827 79.858231 1.113618 10.739739 5.397086 -0.114154 14.587477 0.076239 0.004942 2.814343 0.003350 0.000000 0.000000 
2 8.800000 312.840827 79.858231 1.113618 10.739739 5.397086 -0.114154 14.587477 0.076239 0.004942 0.000000 0.000000 80.000000 15.000000 
3 8.800000 312.555621 81.846991 1.151875 5.920473 3.901255 -0.015510 9.684628 0.037586 0.001842 0.000000 0.000000 0.000000 0.000000 
1 8.850000 313.700425 84.417973 1.155226 6.106728 3.994884 -0.020253 10.256053 0.039678 0.002026 2.814343 0.003350 0.000000 0.000000 
2 8.850000 313.700425 84.417973 1.155226 6.106728 3.994884 -0.020253 10.256053 0.039678 0.002026 0.000000 0.000000 80.000000 15.000000 
3 8.850000 313.494479 84.686056 1.164498 4.687228 2.927206 -0.000560 7.607525 0.026502 0.001329 0.000000 0.000000 0.000000 0.000000 
1 8.900000 314.680891 87.443633 1.164498 4.790671 3.058881 -0.004224 8.159842 0.028078 0.001513 3.001966 -0.000000 0.000000 0.000000 
2 8.900000 314.680891 87.443633 1.164498 4.790671 3.058881 -0.004224 8.159842 0.028078 0.001513 0.000000 0.000000 80.000000 15.000000 
3 8.900000 314.272908 87.011996 1.168711 4.018550 2.339762 0.005230 6.407830 0.020482 0.001149 0.000000 0.000000 0.000000 0.000000 
1 8.950000 315.374269 89.601887 1.172061 4.086244 2.495839 0.002252 6.944675 0.021737 0.001333 2.814343 0.003350 0.000000 0.000000 
2 8.950000 315.374269 89.601887 1.172061 4.086244 2.495839 0.002252 6.944675 0.021737 0.001333 0.000000 0.000000 80.000000 15.000000 
3 8.950000 314.883248 88.812989 1.173747 3.581213 1.965168 0.008365 5.643813 0.016567 0.001078 0.000000 0.000000 0.000000 0.000000 
1 9.000000 315.971550 91.408394 1.177098 3.630038 2.132812 0.005564 6.173626 0.017731 0.001262 2.814343 0.003350 0.000000 0.000000 
2 9.000000 315.971550 91.408394 1.177098 3.630038 2.132812 0.005564 6.173626 0.017731 0.001262 0.000000 0.000000 80.000000 15.000000 
3 9.000000 315.423363 90.384888 1.177581 3.263980 1.712820 0.010179 5.130449 0.013880 0.001055 0.000000 0.000000 0.000000 0.000000 
1 9.050000 316.501708 92.984446 1.174231 3.304445 1.890737 0.007440 5.653481 0.015027 0.001239 2.814343 -0.003350 0.000000 0.000000 
1 9.100000 317.661226 95.753438 1.174231 3.358946 2.059636 0.004009 6.181604 0.016464 0.001423 3.001966 0.000000 0.000000 0.000000 
1 9.150000 318.675804 98.176307 1.174231 3.434081 2.226175 0.000560 6.708085 0.017908 0.001608 2.626721 0.000000 0.000000 0.000000 
2 9.150000 318.675804 98.176307 1.174231 3.434081 2.226175 0.000560 6.708085 0.017908 0.001608 0.000000 0.000000 80.000000 -35.000000 
3 9.150000 319.311207 99.403971 1.182341 3.017646 1.695040 0.002669 5.355942 0.002279 0.001100 0.000000 0.000000 0.000000 0.000000 
1 9.200000 320.377164 102.008633 1.178991 3.095455 1.892828 -0.000191 5.855669 0.003461 0.001284 2.814343 -0.003350 0.000000 0.000000 
2 9.200000 320.377164 102.008633 1.178991 3.095455 1.892828 -0.000191 5.855669 0.003461 0.001284 0.000000 0.000000 80.000000 -35.000000 
3 9.200000 320.629605 102.435630 1.180187 2.759887 1.468607 0.002054 4.921663 -0.004338 0.000984 0.000000 0.000000 0.000000 0.000000 
1 9.250000 321.772609 105.211480 1.180187 2.839836 1.683304 -0.000679 5.407079 -0.003213 0.001169 3.001966 0.000000 0.000000 0.000000 
2 9.250000 321.772609 105.211480 1.180187 2.839836 1.683304 -0.000679 5.407079 -0.003213 0.001169 0.000000 0.000000 80.000000 -30.000000 
3 9.250000 322.026742 105.141219 1.167644 2.556924 1.322957 0.001529 4.658487 -0.008163 0.000943 0.000000 0.000000 0.000000 0.000000 
1 9.300000 323.057256 107.557352 1.167644 2.643974 1.550421 -0.000750 5.131544 -0.007191 0.001128 2.626721 0.000000 0.000000 0.000000 
2 9.300000 323.057256 107.557352 1.167644 2.643974 1.550421 -0.000750 5.131544 -0.007191 0.001128 0.000000 0.000000 80.000000 -30.000000 
3 9.300000 323.091245 107.220123 1.156789 2.397699 1.229219 0.001344 4.485716 -0.010742 0.000936 0.000000 0.000000 0.000000 0.000000 
1 9.350000 324.223402 109.796700 1.153439 2.491913 1.469754 -0.001063 4.945299 -0.009675 0.001120 2.814343 -0.003350 0.000000 0.000000 
2 9.350000 324.223402 109.796700 1.153439 2.491913 1.469754 -0.001063 4.945299 -0.009675 0.001120 0.000000 0.000000 80.000000 -30.000000 
3 9.350000 324.071366 109.224561 1.144241 2.270252 1.175216 0.000959 4.362137 -0.012473 0.000945 0.000000 0.000000 0.000000 0.000000 
1 9.400000 325.313392 111.957540 1.144241 2.370974 1.424930 -0.001623 4.811515 -0.011299 0.001129 3.001966 0.000000 0.000000 0.000000 
2 9.400000 325.313392 111.957540 1.144241 2.370974 1.424930 -0.001623 4.811515 -0.011299 0.001129 0.000000 0.000000 80.000000 -30.000000 
3 9.400000 325.007556 111.152398 1.135657 2.166085 1.149216 0.000368 4.269047 -0.013654 0.000962 0.000000 0.000000 0.000000 0.000000 
1 9.450000 325.798456 112.853784 1.149059 2.264465 1.387408 -0.001279 4.729632 -0.012915 0.001146 1.876229 0.013402 0.000000 0.000000 
1 9.500000 326.412878 114.223249 1.169161 2.358489 1.611477 -0.002862 5.204381 -0.012243 0.001330 1.500983 0.020102 0.000000 0.000000 
1 9.550000 326.926301 115.432096 1.192614 2.446232 1.822516 -0.004486 5.691858 -0.011598 0.001515 1.313360 0.023453 0.000000 0.000000 
1 9.600000 327.411236 116.652651 1.216067 2.529289 2.022102 -0.006352 6.189696 -0.010907 0.001699 1.313360 0.023453 0.000000 0.000000 
1 9.650000 327.867414 117.884242 1.239520 2.608811 2.209749 -0.008462 6.697374 -0.010181 0.001883 1.313360 0.023453 0.000000 0.000000 
1 9.700000 328.294585 119.126192 1.262973 2.685986 2.385026 -0.010819 7.214339 -0.009432 0.002067 1.313360 0.023453 0.000000 0.000000 
1 9.750000 328.749361 120.556622 1.289776 2.765931 2.546845 -0.013800 7.740215 -0.008571 0.002252 1.500983 0.026803 0.000000 0.000000 
1 9.800000 329.113603 121.818463 1.313229 2.842108 2.694487 -0.016660 8.275052 -0.007818 0.002436 1.313360 0.023453 0.000000 0.000000 
1 9.850000 329.495947 123.269933 1.340032 2.926222 2.827624 -0.020219 8.817557 -0.006981 0.002620 1.500983 0.026803 0.000000 0.000000 
1 9.900000 329.839254 124.731128 1.366835 3.015027 2.945178 -0.024070 9.367661 -0.006185 0.002804 1.500983 0.026803 0.000000 0.000000 
1 9.950000 330.143278 126.200998 1.393639 3.110222 3.047088 -0.028214 9.924452 -0.005443 0.002989 1.500983 0.026803 0.000000 0.000000 
1 10.000000 330.407800 127.678489 1.420442 3.213509 3.133399 -0.032649 10.487004 -0.004771 0.003173 1.500983 0.026803 0.000000 0.000000 
1 10.050000 330.604526 128.977032 1.443895 3.313220 3.206041 -0.036783 11.054063 -0.004244 0.003357 1.313360 0.023453 0.000000 0.000000 
1 10.100000 330.794493 130.465945 1.470698 3.436346 3.263562 -0.041797 11.624907 -0.003740 0.003541 1.500983 0.026803 0.000000 0.000000 
1 10.150000 330.925738 131.772731 1.494151 3.555272 3.307904 -0.046434 12.198616 -0.003384 0.003726 1.313360 0.023453 0.000000 0.000000 
1 10.200000 331.040669 133.269308 1.520954 3.704299 3.337838 -0.052019 12.774509 -0.003105 0.003910 1.500983 0.026803 0.000000 0.000000 
1 10.250000 331.106103 134.581037 1.544407 3.848034 3.355176 -0.057153 13.351708 -0.002970 0.004094 1.313360 0.023453 0.000000 0.000000 
1 10.300000 331.145708 136.081498 1.571210 4.028828 3.359433 -0.063298 13.929524 -0.002972 0.004278 1.500983 0.026803 0.000000 0.000000 
2 10.300000 331.145708 136.081498 1.571210 4.028828 3.359433 -0.063298 13.929524 -0.002972 0.004278 0.000000 0.000000 80.000000 -5.000000 
3 10.300000 330.679704 137.036405 1.605541 2.727928 2.068544 -0.013688 9.748987 0.012376 0.001991 0.000000 0.000000 0.000000 0.000000 
1 10.350000 330.634080 138.348973 1.628994 2.769199 2.020010 -0.016298 10.322965 0.012224 0.002175 1.313360 0.023453 0.000000 0.000000 
2 10.350000 330.634080 138.348973 1.628994 2.769199 2.020010 -0.016298 10.322965 0.012224 0.002175 0.000000 0.000000 80.000000 -5.000000 
3 10.350000 330.626760 138.688208 1.633056 2.367122 1.483004 -0.002043 7.874242 0.012401 0.001464 0.000000 0.000000 0.000000 0.000000 
1 10.400000 330.533370 140.186283 1.659859 2.381073 1.413839 -0.004231 8.444198 0.012206 0.001648 1.500983 0.026803 0.000000 0.000000 
2 10.400000 330.533370 140.186283 1.659859 2.381073 1.413839 -0.004231 8.444198 0.012206 0.001648 0.000000 0.000000 80.000000 -5.000000 
3 10.400000 330.615258 140.134376 1.655118 2.177402 1.108377 0.003217 6.737140 0.010892 0.001251 0.000000 0.000000 0.000000 0.000000 
1 10.450000 330.504644 141.443070 1.678571 2.177820 1.032138 0.001583 7.305214 0.010715 0.001435 1.313360 0.023453 0.000000 0.000000 
